epoch,step,test_acc,train_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
0,9,,,,9.536762237548828,,
0,12,,,,,0.12303290516138077,8.212414741516113
0,19,,,,5.694977283477783,,
0,24,,,,,0.11301859468221664,4.463781356811523
0,24,,0.12670564651489258,7.555456638336182,,,
1,29,,,,4.189764022827148,,
1,37,,,,,0.0221745353192091,2.6840851306915283
1,39,,,,3.012446165084839,,
1,49,,,,,0.010729613713920116,2.1677069664001465
1,49,,,,1.3993781805038452,,
1,49,,0.06397306174039841,2.9339559078216553,,,
2,59,,,,0.984967827796936,,
2,62,,,,,0.008583690971136093,1.9190151691436768
2,69,,,,2.515014171600342,,
2,74,,,,,0.015736766159534454,1.7624077796936035
2,74,,0.014176856726408005,1.9756766557693481,,,
3,79,,,,2.4826900959014893,,
3,87,,,,,0.0071530756540596485,1.6926077604293823
3,89,,,,2.010749101638794,,
3,99,,,,,0.013590844348073006,1.6511616706848145
3,99,,,,2.7803516387939453,,
3,99,,0.012670565396547318,1.7361303567886353,,,
4,109,,,,1.261479377746582,,
4,112,,,,,0.012160228565335274,1.605239748954773
4,119,,,,1.8077352046966553,,
4,124,,,,,0.010729613713920116,1.5812101364135742
4,124,,0.013999645598232746,1.555974006652832,,,
5,129,,,,1.0208107233047485,,
5,137,,,,,0.015021459199488163,1.5232831239700317
5,139,,,,1.6283243894577026,,
5,149,,,,,0.013590844348073006,1.5282816886901855
5,149,,,,1.3441503047943115,,
5,149,,0.015328725799918175,1.4257245063781738,,,
6,159,,,,1.233642578125,,
6,162,,,,,0.014306151308119297,1.5354405641555786
6,169,,,,1.4969747066497803,,
6,174,,,,,0.027896996587514877,1.4933148622512817
6,174,,0.015505936928093433,1.2818983793258667,,,
7,179,,,,1.3980629444122314,,
7,187,,,,,0.01287553645670414,1.4647800922393799
7,189,,,,1.1188889741897583,,
7,199,,,,,0.017882689833641052,1.5216296911239624
7,199,,,,0.7344974875450134,,
7,199,,0.019050151109695435,1.1629588603973389,,,
8,209,,,,1.0175814628601074,,
8,212,,,,,0.01001430582255125,1.5123368501663208
8,219,,,,1.2984956502914429,,
8,224,,,,,0.014306151308119297,1.475623369216919
8,224,,0.012050327844917774,1.0131045579910278,,,
9,229,,,,1.898402452468872,,
9,237,,,,,0.012160228565335274,1.5211528539657593
9,239,,,,0.7842153906822205,,
9,249,,,,,0.013590844348073006,1.524376392364502
9,249,,,,0.651489794254303,,
9,249,,0.009480772539973259,0.8508990406990051,,,
10,259,,,,0.6917091608047485,,
10,262,,,,,0.025035765022039413,1.5138092041015625
10,269,,,,0.37481915950775146,,
10,274,,,,,0.0200286116451025,1.4660770893096924
10,274,,0.019847597926855087,0.696973979473114,,,
11,279,,,,0.4963917136192322,,
11,287,,,,,0.010729613713920116,1.5583949089050293
11,289,,,,0.7189062237739563,,
11,299,,,,,0.0221745353192091,1.5569660663604736
11,299,,,,0.5860772132873535,,
11,299,,0.01975899375975132,0.5679565072059631,,,
12,309,,,,0.33565759658813477,,
12,312,,,,,0.02718168869614601,1.6189558506011963
12,311,,0.01393665187060833,0.4386375844478607,,,
13,312,0.013615898787975311,,,,,
