epoch,step,test_acc,train_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
0,9,,,,9.964837074279785,,
0,12,,,,,0.04531188681721687,8.907181739807129
0,19,,,,7.833934783935547,,
0,24,,,,,0.09846998751163483,7.304057598114014
0,24,,0.047911182045936584,8.702312469482422,,,
1,29,,,,7.005941867828369,,
1,37,,,,,0.09435072541236877,6.651862621307373
1,39,,,,6.660717010498047,,
1,49,,,,6.882931709289551,,
1,49,,,,,0.07728520780801773,6.245809555053711
1,49,,0.09170416742563248,6.697662353515625,,,
2,59,,,,5.667649269104004,,
2,62,,,,,0.02334248647093773,5.941218376159668
2,69,,,,6.963027477264404,,
2,74,,,,,0.0196155346930027,5.685197353363037
2,74,,0.04279527813196182,5.972960948944092,,,
3,79,,,,5.636377334594727,,
3,87,,,,,0.014319340698421001,5.505250453948975
3,89,,,,5.287707805633545,,
3,99,,,,6.817062854766846,,
3,99,,,,,0.013927030377089977,5.321650981903076
3,99,,0.016769975423812866,5.546270370483398,,,
4,109,,,,6.569945335388184,,
4,112,,,,,0.01569242775440216,5.165921688079834
4,119,,,,4.616975784301758,,
4,124,,,,,0.018830914050340652,5.001684188842773
4,124,,0.015347711741924286,5.184423446655273,,,
5,129,,,,5.464819431304932,,
5,137,,,,,0.020204002037644386,4.8797101974487305
5,139,,,,3.001862049102783,,
5,149,,,,5.004494667053223,,
5,149,,,,,0.019027069211006165,4.754844665527344
5,149,,0.0169397983700037,4.85972785949707,,,
6,159,,,,4.765528678894043,,
6,162,,,,,0.022950176149606705,4.664322376251221
6,169,,,,4.7120161056518555,,
6,174,,,,,0.02353864349424839,4.591249465942383
6,174,,0.02054852619767189,4.619167327880859,,,
7,179,,,,3.6781322956085205,,
7,187,,,,,0.021773245185613632,4.488986015319824
7,189,,,,4.488645553588867,,
7,199,,,,5.182154178619385,,
7,199,,,,,0.01765398122370243,4.417960166931152
7,199,,0.020718349143862724,4.3270792961120605,,,
8,209,,,,5.195333003997803,,
8,212,,,,,0.02726559527218342,4.343376636505127
8,219,,,,5.2903313636779785,,
8,224,,,,,0.025696352124214172,4.271650791168213
8,224,,0.02239534631371498,4.093310832977295,,,
9,229,,,,4.685060024261475,,
9,237,,,,,0.02353864349424839,4.225485324859619
9,239,,,,4.3636555671691895,,
9,249,,,,3.795367479324341,,
9,249,,,,,0.02255786582827568,4.172967433929443
9,249,,0.02381760999560356,3.8714840412139893,,,
10,259,,,,2.6967906951904297,,
10,262,,,,,0.026088662445545197,4.129363536834717
10,269,,,,2.258446455001831,,
10,274,,,,,0.024911729618906975,4.050901889801025
10,274,,0.024051116779446602,3.643864393234253,,,
11,279,,,,4.408934116363525,,
11,287,,,,,0.01745782606303692,3.9823732376098633
11,289,,,,2.16493821144104,,
11,299,,,,2.996872663497925,,
11,299,,,,,0.026088662445545197,3.9473254680633545
11,299,,0.024072343483567238,3.4285123348236084,,,
12,309,,,,3.207791328430176,,
12,312,,,,,0.024127108976244926,3.977402687072754
12,319,,,,4.332991600036621,,
12,324,,,,,0.025892507284879684,3.8831958770751953
12,324,,0.02453935705125332,3.199385166168213,,,
13,329,,,,2.5482380390167236,,
13,337,,,,,0.022754020988941193,3.8754916191101074
13,339,,,,4.450780868530273,,
13,349,,,,4.5161824226379395,,
13,349,,,,,0.021184777840971947,3.8754217624664307
13,349,,0.023456737399101257,2.9622116088867188,,,
14,359,,,,2.3688881397247314,,
14,362,,,,,0.025892507284879684,3.871610403060913
14,369,,,,2.9253807067871094,,
14,374,,,,,0.02157708816230297,3.823143243789673
14,374,,0.023414282128214836,2.7609987258911133,,,
15,379,,,,3.134488105773926,,
15,387,,,,,0.021184777840971947,3.821457862854004
15,389,,,,2.1600000858306885,,
15,399,,,,0.9778066873550415,,
15,399,,,,,0.022165555506944656,3.7379753589630127
15,399,,0.023032180964946747,2.522911310195923,,,
16,409,,,,0.9013938307762146,,
16,412,,,,,0.0196155346930027,3.7985055446624756
16,419,,,,3.818937301635742,,
16,424,,,,,0.02353864349424839,3.755340576171875
16,424,,0.02239534631371498,2.339055061340332,,,
17,429,,,,0.5191666483879089,,
17,437,,,,,0.022754020988941193,3.826674461364746
17,439,,,,1.8613826036453247,,
17,449,,,,1.5327136516571045,,
17,449,,,,,0.02334248647093773,3.738058567047119
17,449,,0.021142905578017235,2.1150734424591064,,,
18,459,,,,1.8554266691207886,,
18,462,,,,,0.02157708816230297,3.68757963180542
18,469,,,,1.2648831605911255,,
18,474,,,,,0.02255786582827568,3.7488107681274414
18,474,,0.020102743059396744,1.9488577842712402,,,
19,479,,,,0.8196009993553162,,
19,487,,,,,0.019027069211006165,3.7343125343322754
19,489,,,,1.094950556755066,,
19,499,,,,1.5057443380355835,,
19,499,,,,,0.021184777840971947,3.7538902759552
19,499,,0.01927485689520836,1.7192164659500122,,,
20,509,,,,1.5052483081817627,,
20,512,,,,,0.019027069211006165,3.7815957069396973
20,519,,,,2.7502691745758057,,
20,524,,,,,0.018830914050340652,3.714034080505371
20,524,,0.018998896703124046,1.56056809425354,,,
21,525,0.02335132099688053,,,,,
