epoch,step,test_acc,train_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
0,9,,,,8.83369255065918,,
0,12,,,,,0.05158885940909386,8.583479881286621
0,19,,,,7.013568878173828,,
0,24,,,,,0.09238917380571365,6.917758941650391
0,24,,0.05562165379524231,8.349419593811035,,,
1,29,,,,6.411880016326904,,
1,37,,,,,0.07944291830062866,6.3630146980285645
1,39,,,,6.297990798950195,,
1,49,,,,5.279267311096191,,
1,49,,,,,0.029619459062814713,5.9527459144592285
1,49,,0.07457295805215836,6.413632869720459,,,
2,59,,,,4.87019681930542,,
2,62,,,,,0.01863475888967514,5.661239147186279
2,69,,,,6.159393310546875,,
2,74,,,,,0.014515495859086514,5.393637657165527
2,74,,0.020523497834801674,5.694174766540527,,,
3,79,,,,6.62659215927124,,
3,87,,,,,0.015888582915067673,5.206906318664551
3,89,,,,4.708699703216553,,
3,99,,,,4.969727993011475,,
3,99,,,,,0.015888582915067673,5.0090107917785645
3,99,,0.015339508652687073,5.246492862701416,,,
4,109,,,,4.05770206451416,,
4,112,,,,,0.014515495859086514,4.866403579711914
4,119,,,,4.659943103790283,,
4,124,,,,,0.015496272593736649,4.721380710601807
4,124,,0.017421603202819824,4.846978664398193,,,
5,129,,,,5.471409320831299,,
5,137,,,,,0.018046293407678604,4.593445301055908
5,139,,,,5.516320705413818,,
5,149,,,,4.010249614715576,,
5,149,,,,,0.019223224371671677,4.48267126083374
5,149,,0.02035353146493435,4.531555652618408,,,
6,159,,,,2.85465669631958,,
6,162,,,,,0.023146331310272217,4.3780293464660645
6,169,,,,4.061941623687744,,
6,174,,,,,0.023930953815579414,4.29142427444458
6,174,,0.022265657782554626,4.179431438446045,,,
7,179,,,,5.392922401428223,,
7,187,,,,,0.02334248647093773,4.214247226715088
7,189,,,,4.98453950881958,,
7,199,,,,3.1130120754241943,,
7,199,,,,,0.020988622680306435,4.1371169090271
7,199,,0.023030508309602737,3.8838911056518555,,,
8,209,,,,3.0445396900177,,
8,212,,,,,0.02432326413691044,4.077173709869385
8,219,,,,3.3806979656219482,,
8,224,,,,,0.020792467519640923,4.022687911987305
8,224,,0.023051755502820015,3.577148199081421,,,
9,229,,,,3.6497421264648438,,
9,237,,,,,0.025696352124214172,3.979520797729492
9,239,,,,2.136605978012085,,
9,249,,,,6.08460807800293,,
9,249,,,,,0.02432326413691044,3.899207830429077
9,249,,0.02320047654211521,3.271263837814331,,,
10,259,,,,3.857905387878418,,
10,262,,,,,0.023930953815579414,3.8983030319213867
10,269,,,,2.87115478515625,,
10,274,,,,,0.024715574458241463,3.8400745391845703
10,274,,0.0220956914126873,2.9900174140930176,,,
11,279,,,,2.2507786750793457,,
11,287,,,,,0.02255786582827568,3.8428432941436768
11,289,,,,1.299739122390747,,
11,299,,,,1.7222728729248047,,
11,299,,,,,0.02451941929757595,3.842892646789551
11,299,,0.022924279794096947,2.663130521774292,,,
12,309,,,,2.070941686630249,,
12,312,,,,,0.019027069211006165,3.8197240829467773
12,319,,,,2.9759538173675537,,
12,324,,,,,0.021184777840971947,3.8171169757843018
12,324,,0.02056599035859108,2.4219024181365967,,,
13,329,,,,1.804905652999878,,
13,337,,,,,0.02138093300163746,3.8557684421539307
13,339,,,,2.059112787246704,,
13,349,,,,0.6031434535980225,,
13,349,,,,,0.022165555506944656,3.8240342140197754
13,349,,0.02056599035859108,2.1234970092773438,,,
14,359,,,,1.6503719091415405,,
14,362,,,,,0.021773245185613632,3.8566794395446777
14,369,,,,2.18668794631958,,
14,374,,,,,0.019027069211006165,3.783914566040039
14,374,,0.01956743374466896,1.8294312953948975,,,
15,379,,,,1.2239340543746948,,
15,387,,,,,0.021969400346279144,3.9041054248809814
15,389,,,,2.367664337158203,,
15,399,,,,0.948800265789032,,
15,399,,,,,0.021184777840971947,3.805147409439087
15,399,,0.018717600032687187,1.590692162513733,,,
16,409,,,,1.536507487297058,,
16,412,,,,,0.017850136384367943,3.8321750164031982
16,419,,,,0.4117780029773712,,
16,424,,,,,0.01667320542037487,3.852095127105713
16,424,,0.015828164294362068,1.3781635761260986,,,
17,429,,,,1.194173812866211,,
17,437,,,,,0.0196155346930027,3.8726706504821777
17,439,,,,0.18063592910766602,,
17,449,,,,0.8901422023773193,,
17,449,,,,,0.016477050259709358,3.8104302883148193
17,449,,0.016083113849163055,1.1918362379074097,,,
18,459,,,,0.6506152749061584,,
18,462,,,,,0.012946253642439842,3.868098258972168
18,469,,,,0.7826337218284607,,
18,474,,,,,0.019223224371671677,3.8977973461151123
18,474,,0.013894790783524513,1.0188822746276855,,,
19,479,,,,0.4305207431316376,,
19,487,,,,,0.012357787229120731,3.974005699157715
19,489,,,,0.4795701503753662,,
19,499,,,,2.3313798904418945,,
19,499,,,,,0.018046293407678604,3.916978359222412
19,499,,0.013002464547753334,0.8782877326011658,,,
20,500,0.019725698977708817,,,,,
