epoch,step,test_acc,train_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
0,9,,,,8.594785690307617,,
0,12,,,,,0.051392704248428345,8.584033966064453
0,19,,,,7.726395606994629,,
0,24,,,,,0.09395841509103775,6.9176025390625
0,24,,0.05629616975784302,8.335718154907227,,,
1,29,,,,6.828400135040283,,
1,37,,,,,0.08532758057117462,6.3515496253967285
1,39,,,,6.615030765533447,,
1,49,,,,6.525346755981445,,
1,49,,,,,0.019223224371671677,5.942086219787598
1,49,,0.07701452076435089,6.3876237869262695,,,
2,59,,,,5.750542163848877,,
2,62,,,,,0.009023146703839302,5.683106899261475
2,69,,,,5.6655802726745605,,
2,74,,,,,0.013730875216424465,5.399324417114258
2,74,,0.020803259685635567,5.702023983001709,,,
3,79,,,,5.552101135253906,,
3,87,,,,,0.015496272593736649,5.2272772789001465
3,89,,,,5.2467427253723145,,
3,99,,,,6.8438720703125,,
3,99,,,,,0.01745782606303692,5.049530506134033
3,99,,0.015496306121349335,5.241578578948975,,,
4,109,,,,4.700134754180908,,
4,112,,,,,0.01745782606303692,4.8666229248046875
4,119,,,,5.310971260070801,,
4,124,,,,,0.0204001571983099,4.721532821655273
4,124,,0.017067164182662964,4.861708164215088,,,
5,129,,,,4.529448509216309,,
5,137,,,,,0.016084739938378334,4.604919910430908
5,139,,,,3.8703389167785645,,
5,149,,,,2.8756988048553467,,
5,149,,,,,0.021773245185613632,4.497857570648193
5,149,,0.020145198330283165,4.526914119720459,,,
6,159,,,,5.178442001342773,,
6,162,,,,,0.02726559527218342,4.376895427703857
6,169,,,,5.501468658447266,,
6,174,,,,,0.02451941929757595,4.3314595222473145
6,174,,0.021525006741285324,4.20740270614624,,,
7,179,,,,3.7724573612213135,,
7,187,,,,,0.025107884779572487,4.225121974945068
7,189,,,,3.0099480152130127,,
7,199,,,,3.554600954055786,,
7,199,,,,,0.025696352124214172,4.133458137512207
7,199,,0.02201324701309204,3.9000368118286133,,,
8,209,,,,2.0977728366851807,,
8,212,,,,,0.02451941929757595,4.084375858306885
8,219,,,,1.7174794673919678,,
8,224,,,,,0.02432326413691044,3.9959704875946045
8,224,,0.02396620623767376,3.598287582397461,,,
9,229,,,,2.4918832778930664,,
9,237,,,,,0.02255786582827568,4.000214576721191
9,239,,,,3.8858144283294678,,
9,249,,,,3.0515329837799072,,
9,249,,,,,0.025107884779572487,3.908271074295044
9,249,,0.02277744747698307,3.2884411811828613,,,
10,259,,,,2.9352807998657227,,
10,262,,,,,0.023146331310272217,3.9289517402648926
10,269,,,,3.2260310649871826,,
10,274,,,,,0.022950176149606705,3.832118272781372
10,274,,0.021673601120710373,2.9818267822265625,,,
11,279,,,,1.1968722343444824,,
11,287,,,,,0.019027069211006165,3.85078763961792
11,289,,,,4.503345489501953,,
11,299,,,,2.9142343997955322,,
11,299,,,,,0.029619459062814713,3.796520709991455
11,299,,0.02262885309755802,2.690859317779541,,,
12,309,,,,1.7543385028839111,,
12,312,,,,,0.022950176149606705,3.8200793266296387
12,319,,,,3.345604658126831,,
12,324,,,,,0.020988622680306435,3.769073486328125
12,324,,0.02093062736093998,2.376951217651367,,,
13,329,,,,1.344578504562378,,
13,337,,,,,0.018242448568344116,3.8986809253692627
13,339,,,,1.749538540840149,,
13,349,,,,3.3732120990753174,,
13,349,,,,,0.02157708816230297,3.7584362030029297
13,349,,0.020017830654978752,2.125211000442505,,,
14,359,,,,1.4251090288162231,,
14,362,,,,,0.02059631235897541,3.851093053817749
14,369,,,,3.2258241176605225,,
14,374,,,,,0.021969400346279144,3.856276750564575
14,374,,0.018022416159510612,1.8241020441055298,,,
15,379,,,,2.822948694229126,,
15,387,,,,,0.0204001571983099,3.861121416091919
15,389,,,,2.2740302085876465,,
15,399,,,,1.8701246976852417,,
15,399,,,,,0.019223224371671677,3.8155977725982666
15,399,,0.017767682671546936,1.6061928272247314,,,
16,409,,,,2.1710150241851807,,
16,412,,,,,0.023930953815579414,3.8647875785827637
16,419,,,,0.5808881521224976,,
16,424,,,,,0.020988622680306435,3.8570728302001953
16,424,,0.01585717871785164,1.3862980604171753,,,
17,429,,,,3.3891987800598145,,
17,437,,,,,0.017065515741705894,3.8945095539093018
17,439,,,,0.5248738527297974,,
17,449,,,,0.6710003018379211,,
17,449,,,,,0.018046293407678604,3.828275442123413
17,449,,0.01509297825396061,1.1835079193115234,,,
18,459,,,,0.4040350615978241,,
18,462,,,,,0.015888582915067673,3.8645424842834473
18,469,,,,0.4407808482646942,,
18,474,,,,,0.018242448568344116,3.8681018352508545
18,474,,0.013437207788228989,1.014124870300293,,,
19,475,0.020185310393571854,,,,,
